AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"7,200",10.1,"40,240",3,"27,040","27,830",40.24
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"8,590",7.3,"52,750",1.1,"37,440","43,930",52.75
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"82,710",2.2,"41,090",0.7,"30,480","34,130",41.09
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"5,920",3.1,"43,190",0.9,"29,940","31,200",43.19
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"3,330",5.3,"52,890",1.5,"37,500","41,970",52.89
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"6,470",6.4,"57,190",3.1,"34,980","46,980",57.19
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,"8,810",9.7,"42,230",0.8,"32,930","36,490",42.23
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,"7,130",3,"59,140",1.1,"38,830","47,080",59.14
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"11,980",4.7,"59,510",2.5,"34,760","39,520",59.51
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,"1,370",12.4,"64,100",2.2,"37,920","45,240",64.1
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,"5,320",0,"58,120",0,"39,770","50,270",58.12
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,"21,640",0,"57,650",0,"39,350","45,820",57.65
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"11,410",0,"54,370",0,"38,580","40,270",54.37
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,"37,800",2.3,"60,130",0.6,"38,690","47,050",60.13
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"40,450",3.8,"45,550",1,"31,490","35,820",45.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"2,270",13.1,"45,970",2.1,"32,010","37,450",45.97
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"81,630",4,"83,400",0.8,"58,640","65,290",83.4
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,"13,750",7.9,"67,070",4.1,"38,730","48,720",67.07
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,"34,440",6.2,"46,440",1.8,"34,930","38,430",46.44
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"128,790",2.1,"48,330",0.4,"33,290","38,380",48.33
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,"9,970",7,"45,780",1.7,"31,020","35,880",45.78
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,"9,190",4.9,"51,130",1,"37,110","39,380",51.13
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,**,**,"81,470",15.6,"45,480","63,120",81.47
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"6,850",8,"55,890",1.4,"39,000","46,310",55.89
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"7,270",7.9,"40,810",1.3,"30,530","32,540",40.81
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,"147,750",1.9,"45,550",0.4,"30,760","33,960",45.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,"3,890",8.8,"42,140",2,"29,590","34,540",42.14
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,"1,010",17,"63,550",3.4,"39,260","46,800",63.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,580,14.5,"67,040",3.7,"49,350","52,740",67.04
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,"6,840",2.6,"40,240",1,"28,380","29,120",40.24
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,690",11.5,"42,520",1.6,"31,580","34,110",42.52
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,200,33.8,"67,050",4.8,"44,010","54,660",67.05
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,300,8.3,"74,070",2.4,"41,700","57,640",74.07
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-2021,Animal Breeders,detailed,100,28.2,"48,810",6.6,"36,480","37,070",48.81
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-2041,"Graders and Sorters, Agricultural Products",detailed,**,**,"33,550",5.6,"30,240","30,760",33.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"3,650",12.4,"38,830",1.5,"31,870","34,110",38.83
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,90,32.4,"42,880",4.4,"29,360","32,460",42.88
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,40,15.2,"41,380",1.9,"28,750","29,600",41.38
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,"289,730",1.9,"77,570",1.1,"38,860","49,310",77.57
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"26,820",3.4,"97,670",1.8,"58,800","72,170",97.67
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,240,40.9,"89,940",7.6,"64,910","69,320",89.94
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,"4,710",7.9,"83,060",4.5,"44,550","58,450",83.06
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,850,32.9,"80,610",7.3,"64,130","72,810",80.61
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,"36,770",9.1,"77,080",3.3,"41,600","50,120",77.08
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,800,38.7,"53,670",6.3,"32,860","37,880",53.67
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,430,37,"94,410",10.3,"49,780","80,370",94.41
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2043,Floor Sanders and Finishers,detailed,310,43.8,"65,330",21.7,"33,310","44,880",65.33
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,"6,520",8.5,"80,020",3.8,"47,850","59,060",80.02
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2053,Terrazzo Workers and Finishers,detailed,150,48.7,"117,150",12.3,"103,070","103,070",117.15
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,"45,630",5.5,"64,330",3.2,"35,950","44,480",64.33
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"3,040",9.4,"71,270",4.5,"44,520","48,750",71.27
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,70,40.4,"90,670",12.4,"45,440","60,940",90.67
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"11,200",6.1,"93,170",2.2,"51,830","62,940",93.17
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,"3,800",19.2,"71,060",6.2,"45,440","49,820",71.06
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,720,16.5,"92,670",3.9,"62,750","82,920",92.67
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,"38,760",3.6,"85,750",1.7,"45,690","56,440",85.75
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,"2,630",10.3,"75,520",4.9,"36,870","49,700",75.52
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"1,780",21.9,"69,340",6.5,"40,410","54,090",69.34
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,820,26.2,"93,300",15.4,"45,350","50,810",93.3
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,"13,600",7.2,"61,300",2.6,"35,190","46,680",61.3
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2142,Paperhangers,detailed,280,49.9,"62,760",24.4,"30,250","30,250",62.76
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,"1,470",14.5,"84,730",5.9,"49,060","62,330",84.73
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"25,180",5.6,"88,140",3.1,"45,970","60,390",88.14
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,"1,000",18.8,"88,860",5.3,"47,470","76,190",88.86
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,"1,170",20.8,"74,130",7.6,"40,210","42,970",74.13
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,"3,390",7.7,"63,810",2.8,"37,710","45,310",63.81
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,"6,760",13.2,"72,320",5.1,"37,870","43,500",72.32
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,"3,300",12.8,"97,390",5.3,"50,180","73,930",97.39
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-2231,Solar Photovoltaic Installers,detailed,860,24.3,"56,390",3.3,"44,090","50,200",56.39
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,660,16.2,"66,180",7.1,"32,080","42,600",66.18
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,"1,010",34.1,"40,220",5.1,"27,040","27,040",40.22
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,"4,480",14.3,"47,400",2.4,"36,220","37,890",47.4
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"3,230",31.2,"39,430",2.8,"30,980","35,320",39.43
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-3019,"Helpers, Construction Trades, All Other",detailed,"2,040",17.4,"50,780",5.4,"27,040","37,240",50.78
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,"9,610",4.3,"83,350",1.6,"48,530","63,900",83.35
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,"4,160",6.4,"106,650",4.1,"52,530","82,930",106.65
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,"1,110",27,"49,770",10.5,"32,850","35,750",49.77
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,"3,260",7.8,"69,780",2.4,"44,610","56,160",69.78
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,"7,040",4.1,"58,300",1.2,"37,850","45,230",58.3
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"2,900",0,"80,130",1,"53,200","67,230",80.13
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"1,200",19.4,"53,820",2.5,"36,480","43,850",53.82
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,540,29.2,"58,920",4.2,"38,830","41,620",58.92
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,960,11.2,"90,490",4.1,"46,730","60,300",90.49
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-5023,"Earth Drillers, Except Oil and Gas",detailed,490,21.4,"76,250",3.8,"51,400","58,910",76.25
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,120,37.6,"56,260",5.6,"40,110","43,390",56.26
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,"311,350",1.1,"64,140",0.6,"36,540","45,890",64.14
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"27,080",3,"88,180",2.2,"52,030","66,720",88.18
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"5,490",9.4,"57,750",2.1,"37,500","44,840",57.75
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,720,23.1,"71,580",5.2,"45,030","52,000",71.58
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"9,790",13.6,"67,040",5.6,"32,160","47,390",67.04
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,270,26.6,"76,110",13,"38,260","43,160",76.11
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,360,41.2,"47,540",8.7,"36,970","37,620",47.54
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,360,11.6,"81,630",2.1,"64,070","79,690",81.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"1,590",16.9,"73,010",6.5,"49,680","58,360",73.01
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"3,200",2.1,"95,150",0.8,"66,450","83,630",95.15
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,670,26.2,"55,450",4.4,"37,770","43,650",55.45
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,"1,640",36.2,"60,960",7.8,"35,100","46,660",60.96
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,"6,230",10.2,"57,860",2.9,"35,970","45,240",57.86
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,"3,950",5,"87,260",1.4,"58,880","65,280",87.26
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,"6,630",6.3,"57,170",3.7,"35,990","45,870",57.17
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,410,18.2,"53,090",2.6,"41,180","47,040",53.09
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,"27,310",3.5,"55,760",1.6,"33,820","38,270",55.76
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"15,160",3,"67,440",0.7,"47,230","56,920",67.44
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,160,13.7,"55,860",3.9,"36,760","44,960",55.86
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"2,860",12.3,"76,190",2.1,"49,890","61,290",76.19
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,990,12.9,"85,930",3.9,"62,510","67,210",85.93
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,980,11,"58,940",1.8,"39,400","49,920",58.94
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,300,19.7,"49,890",3.3,"36,410","38,260",49.89
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"1,170",16,"51,290",1.8,"36,120","41,230",51.29
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,450,14.8,"43,910",3.3,"34,800","37,090",43.91
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,170,15.7,"54,880",3.4,"40,800","43,750",54.88
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"1,910",5.2,"41,660",3.2,"30,820","35,400",41.66
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"2,010",32.2,"54,760",3.3,"51,910","52,800",54.76
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"3,100",5.9,"93,990",0.8,"62,280","83,020",93.99
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"19,480",7.4,"72,820",2.4,"39,880","52,080",72.82
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"1,720",20.7,"60,770",7.8,"37,790","43,520",60.77
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"12,110",3,"66,860",1.2,"39,340","50,330",66.86
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"1,490",6.6,"66,070",2.8,"38,260","42,120",66.07
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,790,27.7,"79,330",4.7,"48,580","62,450",79.33
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"2,850",5.5,"109,130",0.8,"79,710","95,030",109.13
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"7,500",12.6,"87,710",3.8,"49,910","74,230",87.71
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,230,23.9,"66,590",10.2,"37,910","51,050",66.59
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"2,800",9.2,"68,560",5.2,"46,990","52,210",68.56
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,240,16.8,"51,070",3.3,"33,620","44,600",51.07
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,90,38,"71,280",12.3,"44,880","44,880",71.28
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,660,24.7,"62,830",7.5,"50,070","52,000",62.83
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"121,850",1.8,"55,470",0.8,"34,330","39,220",55.47
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"1,360",11.8,"61,500",3.1,"38,270","42,060",61.5
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,140,34.5,"120,480",14.3,"56,710","68,510",120.48
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"1,000",10.3,"61,200",5.4,"36,160","47,100",61.2
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,420,16.6,"85,980",4.4,"49,830","60,060",85.98
